"_id",kanji,cardid,volume
5899e7defe6fca451b590ceb,飢,1904,Series 2 Volume 3
5899e7defe6fca451b590cf1,駄,1910,Series 2 Volume 3
5899e7defe6fca451b590cf2,駆,1911,Series 2 Volume 3
5899e7defe6fca451b590cf7,鬼,1916,Series 2 Volume 3
5899e7defe6fca451b590cfa,魔,1919,Series 2 Volume 3
5899e7defe6fca451b590cfb,鮮,1920,Series 2 Volume 3
5899e7defe6fca451b590d10,朕,1941,Series 2 Volume 3
5899e7defe6fca451b590c70,貴,1781,Series 2 Volume 3
5899e7defe6fca451b590c68,譜,1773,Series 2 Volume 3
5899e7defe6fca451b590c80,踏,1797,Series 2 Volume 3
5899e7defe6fca451b590c8c,透,1809,Series 2 Volume 3
5899e7defe6fca451b590c8f,逝,1812,Series 2 Volume 3
5899e7defe6fca451b590cbf,鐘,1860,Series 2 Volume 3
5899e7defe6fca451b590cce,陵,1875,Series 2 Volume 3
5899e7defe6fca451b590ce2,露,1895,Series 2 Volume 3
5899e7defe6fca451b590ce9,顕,1902,Series 2 Volume 3
5899e7defe6fca451b590d03,虞,1928,Series 2 Volume 3
5899e7defe6fca451b590d05,且,1930,Series 2 Volume 3
5899e7defe6fca451b590c6c,豪,1777,Series 2 Volume 3
5899e7defe6fca451b590cd4,障,1881,Series 2 Volume 3
5899e7defe6fca451b590cdb,離,1888,Series 2 Volume 3
5899e7defe6fca451b590d06,侯,1931,Series 2 Volume 3
5899e7defe6fca451b590c7f,践,1796,Series 2 Volume 3
5899e7defe6fca451b590c90,逮,1813,Series 2 Volume 3
5899e7defe6fca451b590c97,遮,1820,Series 2 Volume 3
5899e7defe6fca451b590c9a,遺,1823,Series 2 Volume 3
5899e7defe6fca451b590c9e,邪,1827,Series 2 Volume 3
5899e7defe6fca451b590ce4,響,1897,Series 2 Volume 3
5899e7defe6fca451b590c6e,貢,1779,Series 2 Volume 3
5899e7defe6fca451b590c83,軸,1800,Series 2 Volume 3
5899e7defe6fca451b590c88,辱,1805,Series 2 Volume 3
5899e7defe6fca451b590c8d,逐,1810,Series 2 Volume 3
5899e7defe6fca451b590c8e,逓,1811,Series 2 Volume 3
5899e7defe6fca451b590c96,遭,1819,Series 2 Volume 3
5899e7defe6fca451b590c9f,邸,1828,Series 2 Volume 3
5899e7defe6fca451b590cb0,鈴,1845,Series 2 Volume 3
5899e7defe6fca451b590cbe,鏡,1859,Series 2 Volume 3
5899e7defe6fca451b590cc5,闘,1866,Series 2 Volume 3
5899e7defe6fca451b590cdc,雰,1889,Series 2 Volume 3
5899e7defe6fca451b590cdd,雷,1890,Series 2 Volume 3
5899e7defe6fca451b590cde,需,1891,Series 2 Volume 3
5899e7defe6fca451b590cc3,閥,1864,Series 2 Volume 3
5899e7defe6fca451b590cc7,附,1868,Series 2 Volume 3
5899e7defe6fca451b590ccf,陶,1876,Series 2 Volume 3
5899e7defe6fca451b590cd5,隠,1882,Series 2 Volume 3
5899e7defe6fca451b590cd7,隻,1884,Series 2 Volume 3
5899e7defe6fca451b590cea,顧,1903,Series 2 Volume 3
5899e7defe6fca451b590cee,飾,1907,Series 2 Volume 3
5899e7defe6fca451b590c67,謹,1772,Series 2 Volume 3
5899e7defe6fca451b590c82,軌,1799,Series 2 Volume 3
5899e7defe6fca451b590c89,迅,1806,Series 2 Volume 3
5899e7defe6fca451b590c8a,迫,1807,Series 2 Volume 3
5899e7defe6fca451b590c91,逸,1814,Series 2 Volume 3
5899e7defe6fca451b590c92,遂,1815,Series 2 Volume 3
5899e7defe6fca451b590c9d,邦,1826,Series 2 Volume 3
5899e7defe6fca451b590cbd,鎮,1858,Series 2 Volume 3
5899e7defe6fca451b590cca,陥,1871,Series 2 Volume 3
5899e7defe6fca451b590cdf,霊,1892,Series 2 Volume 3
5899e7defe6fca451b590ce3,韻,1896,Series 2 Volume 3
5899e7defe6fca451b590d0a,帥,1935,Series 2 Volume 3
5899e7defe6fca451b590d0b,錘,1936,Series 2 Volume 3
5899e7defe6fca451b590c7d,跡,1794,Series 2 Volume 3
5899e7defe6fca451b590c75,賜,1786,Series 2 Volume 3
5899e7defe6fca451b590c6d,貞,1778,Series 2 Volume 3
5899e7defe6fca451b590c78,購,1789,Series 2 Volume 3
5899e7defe6fca451b590c86,輩,1803,Series 2 Volume 3
5899e7defe6fca451b590c93,遇,1816,Series 2 Volume 3
5899e7defe6fca451b590ca1,郡,1830,Series 2 Volume 3
5899e7defe6fca451b590cac,醜,1841,Series 2 Volume 3
5899e7defe6fca451b590cb8,錠,1853,Series 2 Volume 3
5899e7defe6fca451b590cc0,鑑,1861,Series 2 Volume 3
5899e7defe6fca451b590ce0,霜,1893,Series 2 Volume 3
5899e7defe6fca451b590ce6,頑,1899,Series 2 Volume 3
5899e7defe6fca451b590ce7,頒,1900,Series 2 Volume 3
5899e7defe6fca451b590cec,飼,1905,Series 2 Volume 3
5899e7defe6fca451b590cf5,騰,1914,Series 2 Volume 3
5899e7defe6fca451b590cf8,魂,1917,Series 2 Volume 3
5899e7defe6fca451b590d02,翁,1927,Series 2 Volume 3
5899e7defe6fca451b590c72,賄,1783,Series 2 Volume 3
5899e7defe6fca451b590c85,輝,1802,Series 2 Volume 3
5899e7defe6fca451b590c9b,避,1824,Series 2 Volume 3
5899e7defe6fca451b590cae,釈,1843,Series 2 Volume 3
5899e7defe6fca451b590cc9,陣,1870,Series 2 Volume 3
5899e7defe6fca451b590ccb,陪,1872,Series 2 Volume 3
5899e7defe6fca451b590cd8,雄,1885,Series 2 Volume 3
5899e7defe6fca451b590cda,雌,1887,Series 2 Volume 3
5899e7defe6fca451b590cef,養,1908,Series 2 Volume 3
5899e7defe6fca451b590cfe,麗,1923,Series 2 Volume 3
5899e7defe6fca451b590d08,爵,1933,Series 2 Volume 3
5899e7defe6fca451b590c65,謝,1770,Series 2 Volume 3
5899e7defe6fca451b590c8b,迭,1808,Series 2 Volume 3
5899e7defe6fca451b590c94,遍,1817,Series 2 Volume 3
5899e7defe6fca451b590c95,遣,1818,Series 2 Volume 3
5899e7defe6fca451b590caa,酷,1839,Series 2 Volume 3
5899e7defe6fca451b590cb5,銭,1850,Series 2 Volume 3
5899e7defe6fca451b590cb6,鋳,1851,Series 2 Volume 3
5899e7defe6fca451b590cc1,閑,1862,Series 2 Volume 3
5899e7defe6fca451b590ccc,陰,1873,Series 2 Volume 3
5899e7defe6fca451b590cd6,隣,1883,Series 2 Volume 3
5899e7defe6fca451b590ce5,項,1898,Series 2 Volume 3
5899e7defe6fca451b590d12,婆,1943,Series 2 Volume 3
5899e7defe6fca451b590d13,匁,1944,Series 2 Volume 3
5899e7defe6fca451b590c81,躍,1798,Series 2 Volume 3
5899e7defe6fca451b590c84,載,1801,Series 2 Volume 3
5899e7defe6fca451b590c87,轄,1804,Series 2 Volume 3
5899e7defe6fca451b590ca2,郭,1831,Series 2 Volume 3
5899e7defe6fca451b590cad,醸,1842,Series 2 Volume 3
5899e7defe6fca451b590cbc,鎖,1857,Series 2 Volume 3
5899e7defe6fca451b590cd2,随,1879,Series 2 Volume 3
5899e7defe6fca451b590ce8,頻,1901,Series 2 Volume 3
5899e7defe6fca451b590d01,鼓,1926,Series 2 Volume 3
5899e7defe6fca451b590d0c,畝,1937,Series 2 Volume 3
5899e7defe6fca451b590d0d,銑,1938,Series 2 Volume 3
5899e7defe6fca451b590d14,隷,1945,Series 2 Volume 3
5899e7defe6fca451b590c77,賦,1788,Series 2 Volume 3
5899e7defe6fca451b590cb1,鉛,1846,Series 2 Volume 3
5899e7defe6fca451b590cb3,銃,1848,Series 2 Volume 3
5899e7defe6fca451b590cb4,銘,1849,Series 2 Volume 3
5899e7defe6fca451b590cc4,閲,1865,Series 2 Volume 3
5899e7defe6fca451b590d04,嚇,1929,Series 2 Volume 3
5899e7defe6fca451b590c69,譲,1774,Series 2 Volume 3
5899e7defe6fca451b590c7a,赴,1791,Series 2 Volume 3
5899e7defe6fca451b590ca8,酬,1837,Series 2 Volume 3
5899e7defe6fca451b590cab,酸,1840,Series 2 Volume 3
5899e7defe6fca451b590cbb,鍛,1856,Series 2 Volume 3
5899e7defe6fca451b590cd1,隊,1878,Series 2 Volume 3
5899e7defe6fca451b590cd9,雅,1886,Series 2 Volume 3
5899e7defe6fca451b590cf3,騎,1912,Series 2 Volume 3
5899e7defe6fca451b590cf6,髄,1915,Series 2 Volume 3
5899e7defe6fca451b590d00,黙,1925,Series 2 Volume 3
5899e7defe6fca451b590d0e,但,1939,Series 2 Volume 3
5899e7defe6fca451b590c6f,貫,1780,Series 2 Volume 3
5899e7defe6fca451b590c79,赦,1790,Series 2 Volume 3
5899e7defe6fca451b590c7b,趣,1792,Series 2 Volume 3
5899e7defe6fca451b590ca0,郎,1829,Series 2 Volume 3
5899e7defe6fca451b590ca6,酢,1835,Series 2 Volume 3
5899e7defe6fca451b590ca9,酵,1838,Series 2 Volume 3
5899e7defe6fca451b590ccd,陳,1874,Series 2 Volume 3
5899e7defe6fca451b590cfd,鶏,1922,Series 2 Volume 3
5899e7defe6fca451b590cff,麻,1924,Series 2 Volume 3
5899e7defe6fca451b590d11,奴,1942,Series 2 Volume 3
5899e7defe6fca451b590c71,賀,1782,Series 2 Volume 3
5899e7defe6fca451b590c7c,距,1793,Series 2 Volume 3
5899e7defe6fca451b590c98,遵,1821,Series 2 Volume 3
5899e7defe6fca451b590ca3,郷,1832,Series 2 Volume 3
5899e7defe6fca451b590ca4,酌,1833,Series 2 Volume 3
5899e7defe6fca451b590cc2,閣,1863,Series 2 Volume 3
5899e7defe6fca451b590cc8,陛,1869,Series 2 Volume 3
5899e7defe6fca451b590cd0,隆,1877,Series 2 Volume 3
5899e7defe6fca451b590cd3,隔,1880,Series 2 Volume 3
5899e7defe6fca451b590ced,飽,1906,Series 2 Volume 3
5899e7defe6fca451b590cf4,騒,1913,Series 2 Volume 3
5899e7defe6fca451b590cfc,鯨,1921,Series 2 Volume 3
5899e7defe6fca451b590d09,薪,1934,Series 2 Volume 3
5899e7defe6fca451b590d0f,脹,1940,Series 2 Volume 3
